Sale_ID,Farmer_ID,Farm_ID,Market_ID,Crop,Quantity_Sold_kg,Market_Price_Naira,Transport_Cost,Storage_Cost,Loss_Transit_kg,Stored_kg,Capacity_kg,Sale_Date
S0783,F072,FP0049,M052,Rice,1316.74,381.6,6615.91,2073.82,47.18,1224.86,1494.32,19/08/2024
S0784,F293,FP0479,M832,Rice,2158.01,201.58,2815.76,3203.01,23.93,1584.43,1983.49,30/06/2024
S0785,F225,FP0016,M822,Sorghum,2297.22,285.22,4290.89,6947.16,33.54,2179.98,2818.47,10/07/2024
S0786,F092,FP0181,M743,Cassava,2831.62,260.93,5851.19,4662.06,23.24,2578.55,2860.01,28/07/2024
S0787,F038,FP0453,M471,Yam,1596.88,196.82,5925.49,1568.89,14.97,1169.06,1428.79,20/04/2024
S0788,F182,FP0637,M179,Maize,2157.86,248.36,2252.89,619.49,77.34,1806.37,2269.31,31/07/2024
S0789,F011,FP0097,M870,Maize,2034.29,332.16,7160.11,4414.18,68.37,1452.38,1781.56,18/08/2024
S0790,F193,FP0447,M611,Yam,2043.65,315.04,1692.84,3396.92,51.52,1710.98,2083.74,03/01/2024
S0791,F084,FP0703,M051,Sorghum,2179.8,296.57,7407.07,3514.85,101.94,1872.69,2078.15,04/09/2024
S0792,F230,FP0189,M415,Sorghum,1742.15,319.77,2220.8,4561.37,79.28,1702.62,2138.86,29/03/2024
S0793,F177,FP0387,M970,Sorghum,1426.48,243.05,7077.87,3795.75,27.63,1311.15,1475.93,06/11/2024
S0794,F255,FP0236,M026,Sorghum,2217.91,313.17,3477.14,2438.2,42.66,2139.86,2569.59,20/12/2024
S0795,F259,FP0948,M047,Rice,1639.01,247.62,4747.74,4450.97,78.97,1522.17,1757.68,19/08/2024
S0796,F155,FP1114,M698,Sorghum,1398.67,234.59,2847.91,3323.73,42.14,1316.76,1484.83,02/06/2024
S0797,F097,FP0629,M199,Sorghum,1709.94,277.27,4575.0,4768.42,26.84,1629.44,1970.91,19/11/2024
S0798,F271,FP1418,M797,Rice,2098.38,98.34,6281.81,3591.59,74.95,1605.69,1833.61,10/12/2024
S0799,F232,FP1117,M848,Cassava,1601.57,152.73,3024.13,3096.56,78.09,1184.84,1471.67,14/09/2024
S0800,F091,FP0216,M973,Rice,909.77,263.87,7377.19,5774.04,32.31,784.9,963.37,14/10/2024
S0801,F135,FP1066,M676,Yam,2221.55,321.4,6968.46,1353.53,74.11,1875.23,2276.77,11/12/2024
S0802,F129,FP0842,M426,Yam,2327.37,184.7,5646.37,4925.73,33.27,2151.33,2728.48,07/01/2024
S0803,F082,FP1026,M204,Maize,2447.49,278.1,4933.92,6091.44,17.78,2097.06,2317.37,12/04/2024
S0804,F209,FP0763,M897,Rice,1750.93,255.46,6261.95,2049.75,86.1,1365.89,1717.07,15/03/2024
S0805,F024,FP0511,M458,Sorghum,1449.71,287.7,5007.76,5433.26,21.39,1379.86,1708.43,17/01/2024
S0806,F271,FP0761,M994,Sorghum,1181.74,287.29,7933.75,3808.92,36.4,954.38,1136.21,24/04/2024
S0807,F075,FP0978,M482,Rice,1546.13,109.84,3082.44,971.24,18.37,1426.65,1729.46,20/12/2024
S0808,F259,FP0007,M049,Rice,1008.21,268.91,6380.95,3398.43,19.54,906.73,1165.42,09/10/2024
S0809,F028,FP1357,M001,Yam,2128.88,235.13,3451.51,2916.23,21.62,1524.58,1903.79,25/04/2024
S0810,F217,FP0595,M577,Sorghum,1535.11,311.84,4639.02,1610.27,49.71,1494.35,1854.38,06/10/2024
S0811,F181,FP1380,M676,Cassava,2643.15,215.93,4692.98,2638.42,95.8,2435.76,2775.05,30/05/2024
S0812,F100,FP0384,M812,Cassava,1163.8,195.86,2224.26,4145.79,4.33,971.36,1259.55,20/09/2024
S0813,F188,FP0671,M243,Rice,1773.45,201.43,6001.66,1682.29,24.75,1304.92,1446.02,07/03/2024
S0814,F243,FP1321,M211,Yam,2171.23,195.37,5568.98,3480.55,0.61,1624.69,2062.06,29/12/2024
S0815,F270,FP1036,M867,Sorghum,1494.15,34.47,3229.02,3242.83,69.38,1466.13,1624.45,27/01/2024
S0816,F069,FP0813,M362,Rice,2144.3,234.45,3227.25,4277.22,90.4,1998.7,2448.55,08/09/2024
S0817,F185,FP1053,M893,Rice,1736.27,223.36,4103.93,1492.95,6.33,1626.84,1968.53,26/09/2024
S0818,F260,FP0082,M754,Sorghum,2315.33,194.37,5556.6,2542.62,7.89,1773.52,2016.09,22/03/2024
S0819,F114,FP0062,M874,Cassava,2149.62,154.83,4511.44,3651.44,9.88,1772.96,2140.68,19/04/2024
S0820,F092,FP1076,M805,Sorghum,1456.83,180.96,5195.6,2773.97,21.38,1309.69,1527.38,28/09/2024
S0821,F289,FP0579,M542,Maize,1546.43,227.39,6309.07,2000.54,58.16,1302.8,1579.34,28/02/2024
S0822,F062,FP0515,M430,Sorghum,1472.12,183.18,8721.97,3194.53,66.58,1325.91,1576.68,14/11/2024
S0823,F031,FP0047,M130,Yam,2002.17,176.14,3395.15,1410.74,88.66,1547.97,1715.11,28/02/2024
S0824,F256,FP0683,M383,Sorghum,1433.74,238.02,7728.16,931.8,20.28,1169.59,1412.92,10/07/2024
S0825,F055,FP0397,M515,Rice,1701.5,197.25,7690.76,2837.39,41.41,1453.58,1746.84,29/11/2024
S0826,F186,FP0810,M716,Cassava,2487.39,217.94,8459.77,784.48,117.93,1884.83,2267.03,02/10/2024
S0827,F085,FP0100,M616,Cassava,1218.07,368.21,5142.21,2650.31,12.84,1047.49,1283.58,16/12/2024
S0828,F255,FP0381,M892,Yam,1605.07,119.14,6790.08,3428.74,43.16,1327.81,1488.19,27/11/2024
S0829,F207,FP0328,M211,Maize,2269.84,327.0,2657.57,6410.91,77.86,2145.06,2390.51,23/08/2024
S0830,F167,FP0169,M801,Cassava,1680.2,240.61,8334.76,2382.79,6.15,1537.48,1702.88,08/05/2024
S0831,F026,FP0524,M072,Rice,2135.85,199.91,6279.81,1026.17,24.31,1852.69,2251.0,27/07/2024
S0832,F022,FP0975,M269,Maize,1646.47,324.05,5082.8,2290.95,35.65,1344.19,1648.04,18/07/2024
S0833,F117,FP0798,M794,Sorghum,1857.56,222.09,965.32,1248.49,59.57,1675.5,2022.27,02/02/2024
S0834,F046,FP0050,M678,Maize,2206.99,249.0,6588.51,5200.24,77.34,2045.41,2489.51,02/07/2024
S0835,F246,FP0774,M538,Rice,2144.5,203.7,9431.09,3835.1,84.37,2098.21,2352.57,06/11/2024
S0836,F104,FP0946,M601,Yam,1262.52,248.72,3179.12,6160.68,27.63,916.53,1148.46,04/12/2024
S0837,F079,FP1076,M898,Yam,1454.31,288.13,4352.98,2878.68,15.99,1031.46,1166.85,06/10/2024
S0838,F192,FP0497,M403,Rice,1608.48,307.42,5960.52,1417.34,23.97,1268.28,1555.94,06/01/2024
S0839,F129,FP1115,M604,Maize,2211.39,172.61,6722.87,3376.97,13.63,1915.19,2319.32,20/10/2024
S0840,F173,FP0944,M024,Rice,1684.35,199.65,7942.07,1950.76,79.75,1480.54,1787.65,17/04/2024
S0841,F143,FP0828,M351,Yam,1281.47,286.58,2457.18,1129.06,22.03,1184.7,1517.26,26/11/2024
S0842,F195,FP0506,M334,Sorghum,1652.95,258.96,5622.99,1671.51,15.21,1579.29,1782.21,09/05/2024
S0843,F149,FP0761,M999,Maize,1925.55,296.68,6154.73,2807.01,76.99,1460.14,1659.12,08/10/2024
S0844,F028,FP1453,M017,Maize,2503.47,206.11,3783.3,3888.8,36.38,2098.86,2539.48,08/05/2024
S0845,F085,FP0267,M069,Rice,2004.82,264.99,9776.74,4776.38,48.84,1462.44,1820.91,01/07/2024
S0846,F101,FP1082,M389,Sorghum,2161.41,247.83,6712.19,3862.59,10.81,1596.12,1964.97,05/02/2024
S0847,F121,FP0928,M026,Sorghum,1393.56,265.43,2622.07,2925.18,31.4,1351.8,1572.9,03/12/2024
S0848,F013,FP0915,M999,Rice,1276.94,273.14,3495.44,3292.21,36.11,1010.96,1230.17,10/06/2024
S0849,F278,FP1229,M697,Cassava,2429.67,288.04,6037.74,3743.71,38.05,2399.54,2720.43,30/12/2024
S0850,F104,FP1185,M200,Cassava,1800.81,269.03,9117.2,3380.95,75.64,1660.25,1971.09,13/12/2024
S0851,F205,FP0551,M601,Rice,1507.26,293.94,6169.37,2444.66,34.88,1386.52,1768.61,05/06/2024
S0852,F178,FP0700,M507,Maize,1995.89,193.74,5579.65,3890.15,64.42,1688.71,1894.34,23/05/2024
S0853,F208,FP0169,M330,Rice,1663.18,205.79,5522.35,4534.8,44.79,1592.68,1796.54,16/11/2024
S0854,F029,FP0757,M782,Sorghum,1700.01,167.96,3461.28,3222.88,1.58,1229.0,1370.43,19/11/2024
S0855,F186,FP0398,M605,Sorghum,1742.99,143.33,7157.07,2508.39,35.31,1236.4,1503.93,18/04/2024
S0856,F151,FP0446,M750,Sorghum,162.49,182.75,5160.61,2011.72,4.42,157.92,191.13,29/08/2024
S0857,F017,FP0731,M326,Sorghum,2139.91,249.63,4866.22,5181.98,42.0,1917.73,2166.51,28/05/2024
S0858,F202,FP0344,M853,Rice,1433.37,218.33,5439.29,2534.09,6.49,1060.93,1273.35,14/09/2024
S0859,F080,FP1031,M272,Sorghum,1699.63,152.07,4255.09,4005.52,81.92,1195.14,1371.75,16/12/2024
S0860,F021,FP0228,M785,Cassava,1681.34,205.54,4978.64,964.89,37.51,1260.59,1516.27,16/10/2024
S0861,F137,FP0437,M829,Yam,2276.5,175.3,4869.01,594.98,110.15,2241.47,2761.23,02/07/2024
S0862,F101,FP1222,M813,Rice,2300.66,172.7,4289.76,3622.24,26.66,1638.36,2051.71,08/07/2024
S0863,F122,FP1339,M991,Rice,1629.21,300.7,3043.68,1622.83,42.19,1254.83,1548.11,17/07/2024
S0864,F024,FP1133,M703,Rice,1008.41,248.01,4874.7,3361.86,2.34,847.97,1009.87,22/02/2024
S0865,F037,FP0137,M508,Rice,1842.25,295.86,3916.43,2918.32,76.42,1678.51,2021.39,23/10/2024
S0866,F053,FP0860,M867,Rice,1907.27,362.33,7196.31,2430.28,62.34,1646.56,1868.47,27/10/2024
S0867,F087,FP0403,M396,Yam,1942.31,310.77,8491.1,4381.98,50.18,1740.31,2205.14,24/04/2024
S0868,F107,FP1388,M130,Yam,1942.47,224.3,8019.25,4973.21,84.28,1660.64,1943.91,03/09/2024
S0869,F059,FP0883,M843,Yam,1471.44,263.64,5765.6,2965.77,64.89,1421.63,1565.67,25/03/2024
S0870,F274,FP0439,M562,Cassava,1529.16,263.86,4848.06,2441.26,21.47,1175.92,1414.52,05/04/2024
S0871,F078,FP0952,M412,Cassava,1313.63,275.99,2935.31,3937.95,53.66,981.55,1197.89,31/07/2024
S0872,F151,FP1165,M069,Yam,1758.68,386.98,4848.26,473.0,42.34,1659.05,2063.94,02/09/2024
S0873,F101,FP0661,M954,Maize,1895.46,237.46,4242.05,196.25,78.98,1446.64,1637.96,04/05/2024
S0874,F095,FP0226,M518,Sorghum,1383.75,141.55,10188.62,4706.31,11.15,986.54,1198.35,21/01/2024
S0875,F258,FP1423,M407,Cassava,1573.45,205.46,4068.08,9078.83,13.09,1521.9,1718.79,21/09/2024
S0876,F158,FP0977,M416,Maize,1674.99,178.25,3637.24,4451.74,47.2,1654.0,2017.67,04/12/2024
S0877,F290,FP1071,M975,Sorghum,2296.89,336.17,3295.23,3713.05,24.87,2173.76,2802.96,29/08/2024
S0878,F156,FP1000,M380,Sorghum,2116.23,206.81,1571.09,3235.27,87.86,2031.98,2304.5,14/03/2024
S0879,F220,FP0280,M648,Sorghum,807.2,227.71,2871.56,2985.23,7.34,757.46,957.5,15/05/2024
S0880,F261,FP0993,M305,Sorghum,955.75,161.6,5303.09,387.91,44.08,717.12,887.16,29/10/2024
S0881,F293,FP0738,M007,Maize,1653.07,242.79,3197.01,3905.06,10.93,1191.29,1400.53,13/04/2024
S0882,F053,FP0754,M486,Cassava,1394.04,220.78,7664.15,208.44,47.7,1194.43,1531.1,06/11/2024
S0883,F223,FP0367,M250,Maize,1856.33,299.96,5841.93,4502.48,57.06,1353.06,1617.14,29/09/2024
S0884,F263,FP0919,M701,Cassava,2245.26,265.61,3665.43,1979.13,54.14,1910.71,2146.69,04/11/2024
S0885,F115,FP0210,M041,Yam,1801.12,363.64,5894.79,2248.15,84.45,1552.18,1707.77,24/09/2024
S0886,F039,FP0119,M335,Yam,1575.73,256.7,7193.09,286.88,54.96,1301.88,1659.85,27/04/2024
S0887,F206,FP0929,M752,Rice,2567.24,318.57,5006.3,4844.99,98.67,2519.81,3014.76,28/10/2024
S0888,F222,FP1282,M713,Sorghum,2291.34,142.0,3856.0,5986.01,95.91,2157.04,2764.4,20/02/2024
S0889,F111,FP1030,M236,Maize,2088.79,331.21,7771.58,3281.87,79.99,1728.78,1989.66,25/05/2024
S0890,F289,FP0510,M552,Maize,1435.11,241.04,3294.92,3109.32,18.5,1262.16,1525.63,29/12/2024
S0891,F242,FP1223,M463,Sorghum,2330.96,180.11,6601.53,2411.73,60.9,2151.69,2369.92,04/01/2024
S0892,F152,FP1326,M278,Yam,1636.7,298.18,4411.09,5179.13,65.82,1329.83,1517.45,04/07/2024
S0893,F038,FP1160,M822,Rice,2564.37,234.33,4338.3,3003.99,75.06,1877.05,2224.71,01/10/2024
S0894,F273,FP1185,M687,Yam,2415.69,123.07,8525.98,2813.03,33.28,1997.94,2343.84,14/04/2024
S0895,F113,FP1229,M405,Rice,1244.72,149.59,3879.75,2625.15,30.03,1025.61,1288.94,13/10/2024
S0896,F141,FP0065,M276,Rice,2371.84,311.29,3662.5,2663.07,36.37,2055.14,2364.96,27/12/2024
S0897,F177,FP0177,M217,Maize,1361.27,71.68,5625.3,5673.68,58.8,1115.48,1257.83,27/04/2024
S0898,F056,FP0118,M900,Cassava,984.72,243.87,5578.02,4052.94,7.97,821.24,1018.22,17/09/2024
S0899,F235,FP0855,M708,Maize,1954.38,190.4,5397.55,3263.38,53.8,1602.92,1871.71,23/03/2024
S0900,F058,FP1117,M192,Cassava,2641.13,188.9,5017.57,2643.48,106.22,2157.09,2647.13,29/08/2024
S0901,F062,FP0240,M090,Cassava,1838.3,204.18,790.5,6063.27,5.89,1797.41,2133.66,08/07/2024
S0902,F292,FP0345,M664,Yam,1877.66,267.87,5183.67,4344.59,36.08,1359.45,1505.66,10/11/2024
S0903,F143,FP0223,M744,Maize,1118.32,290.81,7576.15,3021.76,53.88,1002.97,1160.73,30/03/2024
S0904,F224,FP1294,M859,Sorghum,1181.93,327.8,8603.08,3319.3,11.92,1054.38,1252.39,26/05/2024
S0905,F141,FP0668,M299,Cassava,2101.73,247.68,9370.19,1969.93,53.65,1594.0,2003.33,10/11/2024
S0906,F037,FP1143,M598,Maize,2611.94,266.82,4659.23,1780.76,31.25,1961.16,2171.42,21/03/2024
S0907,F298,FP1228,M880,Yam,2214.03,314.98,7311.06,3305.09,44.22,1607.5,1856.96,26/07/2024
S0908,F064,FP0635,M254,Maize,2206.66,232.34,5683.32,2593.03,81.31,1932.65,2326.04,16/02/2024
S0909,F181,FP0861,M617,Sorghum,1191.71,161.49,3426.49,4003.69,33.32,1030.68,1283.43,27/06/2024
S0910,F079,FP0585,M935,Cassava,1514.32,202.03,1195.86,1125.17,17.13,1217.88,1538.31,20/08/2024
S0911,F224,FP0518,M634,Yam,1871.47,255.87,6866.84,358.6,24.43,1832.01,2225.86,16/09/2024
S0912,F144,FP1416,M857,Maize,1946.74,204.55,6219.05,666.94,28.64,1424.9,1588.02,19/09/2024
S0913,F184,FP0844,M501,Sorghum,1900.42,247.06,5668.88,5217.11,77.27,1875.74,2391.99,08/05/2024
S0914,F187,FP0221,M976,Cassava,1303.21,249.51,7061.18,4504.56,36.7,1183.65,1530.71,22/06/2024
S0915,F039,FP1317,M690,Sorghum,2191.06,153.56,1580.53,2164.5,50.47,2165.58,2580.87,15/01/2024
S0916,F113,FP1014,M318,Cassava,1526.95,248.82,10064.78,2968.66,29.22,1289.65,1485.11,12/12/2024
S0917,F212,FP1442,M113,Rice,1863.26,222.49,6778.31,1317.37,38.42,1696.22,2137.29,21/09/2024
S0918,F177,FP0228,M703,Rice,1416.57,244.77,7057.54,3752.53,18.65,1219.24,1512.06,17/02/2024
S0919,F190,FP0687,M290,Sorghum,1924.16,245.47,6313.39,5048.8,32.9,1577.19,1971.11,01/04/2024
S0920,F040,FP0323,M594,Rice,2615.37,258.33,2676.38,405.75,116.95,2204.67,2581.02,03/04/2024
S0921,F171,FP1319,M512,Yam,1771.22,117.26,6498.03,5324.01,80.58,1743.12,2155.58,12/04/2024
S0922,F129,FP0049,M676,Cassava,1432.6,124.03,6918.71,2792.97,19.01,1103.76,1267.57,13/04/2024
S0923,F234,FP1233,M605,Maize,1257.38,221.01,4452.54,2978.59,22.38,1195.12,1514.54,02/03/2024
S0924,F023,FP0595,M229,Sorghum,1874.8,246.85,5785.27,3680.38,62.19,1829.91,2260.24,04/01/2024
S0925,F031,FP1383,M527,Yam,1008.89,243.52,8384.8,3396.85,2.13,937.53,1132.81,09/07/2024
S0926,F016,FP1447,M589,Sorghum,1548.45,398.43,5504.75,3671.79,76.29,1372.24,1644.59,20/05/2024
S0927,F077,FP0229,M962,Rice,1630.56,253.3,4160.01,2561.87,74.68,1381.48,1791.61,22/07/2024
S0928,F103,FP0326,M363,Yam,1251.11,192.2,4795.73,4484.92,3.39,959.14,1165.67,01/09/2024
S0929,F113,FP0165,M573,Cassava,1188.91,269.38,4921.53,367.82,20.64,1167.39,1291.73,22/08/2024
S0930,F115,FP0530,M010,Maize,1859.83,181.38,1138.29,1988.56,42.78,1846.72,2289.28,07/01/2024
S0931,F052,FP0466,M718,Rice,3075.59,285.52,5879.65,374.39,15.49,2774.89,3262.95,09/11/2024
S0932,F153,FP0514,M503,Rice,1917.17,306.81,2980.34,3862.1,25.2,1837.71,2090.27,29/08/2024
S0933,F118,FP0601,M666,Yam,1758.2,244.87,4750.23,3023.55,16.17,1736.32,2029.1,17/04/2024
S0934,F272,FP0632,M340,Yam,1909.33,208.76,6333.57,2709.12,34.85,1576.59,1971.43,23/05/2024
S0935,F066,FP1103,M598,Cassava,2861.01,242.79,5508.85,2067.35,140.09,2389.57,2901.61,21/02/2024
S0936,F289,FP0730,M589,Yam,1399.05,68.15,4543.94,5158.24,38.85,1281.87,1616.2,10/04/2024
S0937,F094,FP0995,M560,Maize,1354.87,133.43,5605.4,3304.02,10.13,1007.69,1301.76,31/03/2024
S0938,F203,FP0738,M202,Sorghum,2749.97,99.25,6506.87,2142.94,122.82,2272.73,2561.13,30/09/2024
S0939,F023,FP0155,M186,Sorghum,1885.8,257.03,3808.96,3212.67,28.29,1727.71,2171.85,17/10/2024
S0940,F088,FP1149,M079,Cassava,1977.41,381.09,8569.55,3020.18,16.15,1412.49,1581.7,10/05/2024
S0941,F246,FP0739,M106,Rice,1687.57,174.98,4265.68,2725.0,37.96,1422.56,1744.02,13/05/2024
S0942,F139,FP1316,M999,Rice,2426.93,184.32,6511.99,3130.15,113.08,1961.66,2377.67,25/06/2024
S0943,F253,FP0700,M386,Sorghum,2916.6,177.88,6501.75,3981.65,126.49,2058.98,2314.8,11/04/2024
S0944,F203,FP0628,M604,Rice,2286.03,239.07,5619.68,3991.65,61.54,1995.83,2454.82,30/06/2024
S0945,F088,FP0514,M872,Yam,1599.54,297.1,6265.92,6836.6,61.96,1275.68,1533.48,10/02/2024
S0946,F257,FP0467,M898,Cassava,2017.62,357.04,7530.63,2282.14,63.73,1642.99,1901.44,26/03/2024
S0947,F278,FP1428,M082,Sorghum,1570.65,225.4,3658.23,4333.65,33.13,1401.29,1801.66,19/10/2024
S0948,F203,FP0024,M956,Rice,2237.37,264.01,2328.28,4086.2,8.85,1837.85,2355.05,26/04/2024
S0949,F238,FP0321,M497,Sorghum,2445.38,421.15,10681.77,5450.55,86.86,1941.74,2389.51,26/11/2024
S0950,F285,FP0939,M387,Rice,998.55,185.11,6354.42,1380.67,38.99,817.45,1044.32,27/10/2024
S0951,F026,FP1395,M385,Maize,1938.5,335.01,7241.7,2213.58,16.22,1659.9,1975.38,05/03/2024
S0952,F231,FP0967,M308,Maize,2099.17,119.26,4037.08,895.07,98.71,1927.73,2375.74,17/04/2024
S0953,F053,FP0979,M356,Yam,1984.65,270.42,3626.44,1252.67,6.33,1488.63,1668.16,07/10/2024
S0954,F146,FP0716,M874,Maize,352.22,234.05,4485.4,4623.17,9.23,252.24,316.36,23/02/2024
S0955,F007,FP0464,M453,Yam,1735.48,180.38,6864.97,3330.12,56.82,1351.48,1528.6,07/06/2024
S0956,F125,FP1361,M192,Cassava,1954.27,274.18,4479.65,2015.36,43.3,1502.46,1874.35,08/03/2024
S0957,F082,FP1387,M505,Rice,1709.91,336.0,2723.84,2587.49,3.01,1467.14,1663.92,15/06/2024
S0958,F253,FP0706,M176,Rice,2424.5,308.86,7168.4,3315.45,105.57,2325.76,2775.65,07/10/2024
S0959,F085,FP0393,M700,Cassava,1899.2,239.36,3838.62,3507.81,66.25,1582.89,2048.11,29/10/2024
S0960,F056,FP0919,M236,Sorghum,3084.75,277.72,7450.94,2724.89,98.07,2712.34,3325.9,10/08/2024
S0961,F188,FP0582,M805,Rice,1297.24,171.66,6823.66,1996.69,20.09,1111.78,1365.16,03/09/2024
S0962,F154,FP1052,M708,Rice,2017.54,218.62,2892.33,3641.72,44.57,1738.92,2192.68,30/07/2024
S0963,F101,FP0639,M850,Cassava,949.05,200.71,2889.55,3385.71,0.0,738.31,856.97,25/06/2024
S0964,F271,FP0900,M188,Yam,2555.54,90.65,6227.54,3563.18,87.88,2008.73,2424.58,01/09/2024
S0965,F266,FP1089,M333,Sorghum,1883.79,321.36,4302.39,62.74,75.16,1487.97,1864.69,28/04/2024
S0966,F139,FP0992,M099,Sorghum,1485.76,219.52,7924.97,3269.37,14.01,1395.17,1687.66,11/08/2024
S0967,F197,FP0710,M542,Yam,1926.08,328.27,5313.31,2371.38,70.99,1576.35,1785.46,12/07/2024
S0968,F132,FP0356,M054,Sorghum,1819.67,337.52,5294.0,3984.33,56.89,1394.19,1555.7,09/11/2024
S0969,F290,FP0043,M586,Sorghum,2068.13,278.7,3951.28,3808.23,29.44,1948.74,2410.45,17/05/2024
S0970,F245,FP0584,M432,Rice,2129.85,164.88,4335.29,4565.77,19.42,1754.72,2229.72,26/02/2024
S0971,F114,FP0147,M166,Sorghum,2031.62,226.83,2843.56,3565.64,27.64,1810.31,2215.0,08/09/2024
S0972,F068,FP1469,M445,Sorghum,1622.44,149.03,7128.38,2556.07,4.03,1227.11,1354.58,12/01/2024
S0973,F275,FP0509,M179,Yam,811.39,157.27,2177.89,4204.73,10.92,613.23,687.1,05/01/2024
S0974,F154,FP0568,M790,Rice,1919.81,291.31,5405.33,3360.3,47.38,1477.95,1670.29,03/08/2024
S0975,F047,FP0525,M729,Yam,1447.96,196.19,5611.13,1119.29,72.25,1148.92,1447.52,22/12/2024
S0976,F287,FP0085,M416,Cassava,1801.99,281.47,6817.62,2388.04,76.0,1689.23,1969.73,29/01/2024
S0977,F096,FP0950,M680,Cassava,1132.92,220.14,7317.22,3174.84,30.77,883.62,1041.33,08/04/2024
S0978,F169,FP1309,M274,Maize,2860.51,224.03,6003.85,3985.36,54.58,2771.0,3186.69,03/03/2024
S0979,F104,FP0186,M128,Yam,1298.71,237.0,1531.27,7153.04,24.99,1288.81,1601.91,06/05/2024
S0980,F136,FP0223,M003,Maize,2217.91,269.44,6375.87,2080.53,51.1,2043.33,2261.36,23/09/2024
S0981,F165,FP1163,M276,Rice,1771.48,322.88,3604.77,1568.92,34.47,1593.98,1819.83,14/06/2024
S0982,F155,FP0684,M936,Sorghum,1592.41,161.16,4647.91,3294.84,59.3,1190.46,1482.89,23/09/2024
S0983,F004,FP1100,M841,Rice,2807.12,284.62,6952.08,5099.23,41.94,2067.84,2473.65,27/01/2024
S0984,F275,FP0088,M723,Yam,1485.67,220.57,3765.03,2888.38,8.39,1424.9,1629.46,15/06/2024
S0985,F205,FP0142,M893,Yam,818.44,321.25,6298.55,2465.87,23.93,576.61,725.88,04/05/2024
S0986,F112,FP0656,M450,Yam,2026.81,186.85,5638.32,2698.65,79.4,1424.2,1578.58,18/12/2024
S0987,F084,FP1040,M334,Cassava,1764.83,177.11,8919.67,3675.92,7.9,1551.04,1821.35,12/09/2024
S0988,F246,FP1313,M798,Maize,1841.39,242.57,5268.33,3642.51,85.7,1339.46,1639.14,31/01/2024
S0989,F206,FP0606,M737,Maize,1444.27,213.09,4457.27,4664.97,38.73,1165.03,1317.4,05/03/2024
S0990,F249,FP1270,M940,Rice,2733.69,310.63,8162.54,2390.0,76.32,2313.67,2691.6,12/08/2024
S0991,F066,FP0662,M020,Cassava,2055.89,283.31,3236.62,4985.23,38.83,1891.33,2088.54,08/05/2024
S0992,F133,FP1079,M999,Rice,1641.37,98.85,2561.63,2843.64,35.9,1591.47,1905.09,04/10/2024
S0993,F102,FP0310,M782,Rice,1406.6,185.09,4576.43,4318.09,13.13,1278.76,1455.17,14/06/2024
S0994,F111,FP1345,M731,Sorghum,2709.24,212.55,2835.99,5424.7,112.62,2491.74,2878.12,23/03/2024
S0995,F271,FP0111,M869,Rice,2523.01,170.06,5598.5,1982.46,37.3,1818.24,2056.44,04/10/2024
S0996,F023,FP0279,M763,Yam,1982.14,160.33,4233.57,3812.61,63.23,1605.8,1766.61,04/04/2024
S0997,F052,FP1233,M550,Sorghum,1690.18,194.87,3260.44,4645.81,30.77,1630.82,1996.04,02/05/2024
S0998,F109,FP1324,M622,Yam,2016.01,294.12,6516.36,990.01,97.49,1605.16,1786.01,07/04/2024
S0999,F190,FP0402,M606,Sorghum,2353.43,230.24,8396.58,471.68,64.89,2017.41,2419.9,24/05/2024
S1000,F281,FP1035,M320,Sorghum,2363.12,285.43,5459.8,2227.42,13.05,1882.89,2312.53,03/12/2024
S1001,F209,FP0281,M443,Maize,2119.75,283.21,5151.15,4573.3,13.75,1526.23,1933.79,13/04/2024
S1002,F118,FP0434,M144,Yam,1785.39,294.26,3750.98,4120.47,2.84,1307.11,1487.91,02/12/2024
S1003,F172,FP0464,M270,Maize,1815.75,288.31,3434.02,6146.12,53.59,1537.89,1883.6,06/07/2024
S1004,F283,FP0074,M355,Cassava,1251.98,128.8,4353.34,3021.67,0.82,959.29,1192.94,01/12/2024
S1005,F063,FP0736,M737,Maize,2122.1,198.9,8287.08,3586.69,8.48,1798.31,2298.16,03/07/2024
S1006,F207,FP0781,M194,Rice,2383.75,189.32,7372.29,5310.49,49.58,2067.68,2662.45,28/12/2024
S1007,F073,FP1076,M640,Maize,1523.41,222.22,3492.28,3573.98,40.3,1093.03,1337.2,04/06/2024
S1008,F254,FP0989,M210,Maize,2362.47,118.01,2430.61,4323.45,61.36,1708.96,1953.65,28/04/2024
S1009,F135,FP1082,M105,Cassava,1504.23,171.72,5972.34,2512.05,39.58,1292.88,1471.16,18/10/2024
S1010,F119,FP1091,M754,Yam,2609.91,196.73,3254.73,3722.03,97.77,2316.55,2631.09,24/02/2024
S1011,F239,FP0393,M743,Yam,1464.51,311.51,6319.06,5649.77,49.39,1361.83,1655.05,23/02/2024
S1012,F218,FP1246,M673,Rice,2319.3,246.52,4663.23,2510.98,46.57,1739.57,1976.29,02/12/2024
S1013,F242,FP0838,M030,Rice,1995.18,229.23,4899.66,1124.89,44.19,1491.3,1938.22,10/06/2024
S1014,F265,FP0905,M269,Yam,2106.12,267.87,6342.79,4768.19,88.97,1821.85,2367.26,20/11/2024
S1015,F290,FP1187,M783,Sorghum,3071.73,169.56,3434.8,4060.55,93.44,2547.01,3171.47,06/10/2024
S1016,F083,FP1249,M412,Rice,2842.36,169.45,6572.81,2160.68,131.62,2172.07,2721.91,03/07/2024
